ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
43.206.240.252,29021,socks4,elite,JP,Tokyo,6410,12.9,true,16.7,11.5,reviving
103.135.189.146,83,http,,IN,,6416,22.8,true,35.3,31.7,reviving
103.180.119.77,8090,http|https,,ID,,6416,31.9,true,70.0,43.3,reviving
38.46.233.146,8080,http,,ID,Boyolali,6423,16.7,true,61.9,39.8,reviving
45.198.20.155,3125,http,,ID,,6433,16.8,true,27.8,26.9,reviving
102.68.76.247,5566,http,transparent,KE,Nairobi,6436,58.0,true,71.4,59.2,reviving
103.147.118.67,8080,http,,ID,,6439,23.7,true,55.0,41.5,reviving
201.65.173.178,8080,http,,BR,Rio de Janeiro,6442,28.8,true,60.0,53.3,reviving
85.8.47.210,7080,http|https,,SE,Umea,6446,99.5,true,100.0,100.0,stable
103.180.126.236,8080,http,,ID,Jakarta,6447,17.1,true,61.9,37.9,reviving
56.155.73.215,43402,https|socks4,elite,JP,Osaka,6448,14.5,true,17.6,10.7,reviving
160.191.63.29,8080,http,transparent,ID,,6450,18.7,true,33.3,33.3,reviving
200.110.173.240,999,http,transparent,CO,Cali,6455,17.9,true,52.6,40.7,reviving
56.155.73.215,57974,socks4,elite,JP,Osaka,6456,12.5,true,12.5,9.0,reviving
103.198.154.196,8080,http,transparent,PK,Lahore,6459,25.1,true,52.6,40.3,reviving
192.252.215.2,4145,socks4|socks5,elite,US,,6463,98.3,true,75.0,95.2,stable
138.97.250.236,999,http,transparent,DO,Santiago de los Caballeros,6465,38.6,true,42.1,42.2,reviving
45.181.12.10,999,https,elite,MX,General Escobedo,6470,36.1,true,42.1,45.2,reviving
182.253.21.26,46977,http|https,elite,ID,Jakarta,6470,8.6,true,17.6,16.3,reviving
160.22.26.28,8088,http,transparent,ID,,6483,25.1,true,38.9,33.2,reviving
130.110.103.245,3128,http,transparent,SA,,6494,95.1,true,100.0,99.8,stable
43.200.174.95,42334,socks4,elite,KR,Incheon,6496,9.3,true,17.6,8.5,reviving
193.43.149.73,8080,http|https,anonymous,SY,,6500,20.0,true,50.0,34.2,reviving
83.118.60.147,8213,http,anonymous,TH,Bangkok,6501,23.4,true,42.1,34.4,reviving
119.18.147.179,1080,socks4,elite,BD,,6512,50.3,true,71.4,63.7,flaky
113.192.1.154,8181,https,elite,ID,,6519,16.8,true,65.0,26.7,reviving
1.53.84.125,8080,http,,VN,Ho Chi Minh City,6524,44.0,true,65.0,44.0,reviving
8.220.141.8,8443,http|socks5,elite,PH,Manila,6524,8.2,true,11.8,5.8,reviving
103.135.25.234,8080,http,transparent,ID,Jakarta,6524,42.2,true,47.4,42.2,reviving
165.154.20.187,10808,http|https|socks4|socks5,elite,HK,Hong Kong,6526,80.9,true,90.9,78.9,flaky
148.81.121.5,8080,http,,PL,,6528,21.8,true,52.6,38.7,reviving
47.251.127.154,1080,socks4|socks5,elite,US,,6531,53.1,true,23.5,26.6,reviving
181.233.100.101,8080,https,elite,PY,San Estanislao,6535,11.6,true,65.0,23.0,reviving
103.169.26.114,8080,https,elite,ID,,6535,22.5,true,36.8,37.1,reviving
103.156.74.209,3125,https,elite,ID,,6535,15.0,true,42.1,33.7,reviving
144.124.232.204,5222,socks5,elite,NL,Amsterdam,6539,43.8,true,17.6,19.3,reviving
38.156.238.76,999,http,,DO,Santo Domingo,6542,14.8,true,23.5,16.5,reviving
103.174.122.231,3128,http|https,,ID,Sumedang,6554,37.8,true,38.9,38.1,reviving
118.145.141.251,44052,socks5,elite,CN,,6557,33.9,true,55.0,33.9,reviving
180.191.233.16,8085,http,,PH,Davao City,6557,18.9,true,47.4,36.2,reviving
103.167.116.216,8087,https,elite,PH,Antipolo City,6563,16.7,true,33.3,21.9,reviving
160.191.148.23,8090,https,elite,BD,,6567,19.6,true,52.6,32.6,reviving
154.62.127.157,999,http,transparent,VE,Valencia,6572,13.1,true,27.8,22.7,reviving
164.163.73.5,999,http,,HN,Santa Rosa de Copan,6578,35.1,true,71.4,47.8,reviving
8.148.4.166,8080,http|https|socks4,elite,CN,Hangzhou,6591,10.8,true,11.8,8.8,reviving
103.122.64.222,8080,http,,ID,Jakarta,6597,16.0,true,52.6,32.7,reviving
15.229.231.89,18031,socks4,elite,BR,Sao Paulo,6600,12.2,true,22.2,12.7,reviving
8.211.195.139,8000,http,elite,GB,London,6600,6.6,true,11.8,6.0,reviving
103.148.178.10,80,http|https,,BD,,6602,19.2,true,17.6,33.8,reviving
43.252.107.106,9020,http,,ID,,6603,21.6,true,63.2,33.1,reviving
15.235.21.254,8080,http,anonymous,CA,,6606,88.2,true,90.9,77.0,flaky
202.165.94.170,8082,http,,MM,,6606,32.0,true,70.0,55.0,reviving
103.162.54.83,8080,http,transparent,ID,,6618,13.9,true,55.0,29.9,reviving
103.172.17.14,8080,http,,ID,,6618,36.7,true,47.4,40.5,reviving
177.23.156.11,18800,https,elite,BR,Goiania,6621,7.6,true,33.3,16.2,reviving
98.153.152.141,7070,http,transparent,US,Westminster,6621,20.1,true,42.1,38.0,reviving
118.145.141.251,44135,socks5,elite,CN,,6631,44.2,true,57.9,44.2,reviving
38.51.216.53,999,http|https,,VE,Maracaibo,6633,18.9,true,57.9,30.7,reviving
35.78.212.217,26963,socks4,elite,JP,Tokyo,6638,14.9,true,23.5,9.7,reviving
27.79.234.229,8080,http,,VN,Hanoi,6645,42.5,true,76.2,42.5,reviving
93.170.73.0,8080,socks4|socks5,elite,KZ,Almaty,6653,69.4,true,60.0,55.9,reviving
103.145.34.133,1111,http,,ID,Umbulan Tebingsuluh,6667,12.9,true,42.1,30.4,reviving
103.126.86.91,1111,http|https,,ID,,6667,55.0,true,57.9,55.0,reviving
134.249.86.47,8080,https,elite,UA,Kyiv,6672,18.4,true,57.9,33.5,reviving
38.210.179.156,999,http|https,,MX,Zimapan,6673,22.6,true,50.0,34.2,reviving
150.107.104.22,80,http|https,transparent,ID,,6676,88.1,true,95.5,88.1,flaky
182.160.110.154,9898,https,elite,BD,,6676,18.2,true,35.3,30.3,reviving
54.253.167.61,23473,socks4,elite,AU,Sydney,6677,12.1,true,6.3,10.9,reviving
38.156.235.238,999,http,,DO,Santo Domingo,6678,12.3,true,27.8,24.9,reviving
182.253.204.196,8080,http,transparent,ID,South Tangerang,6679,21.8,true,70.0,47.6,reviving
184.181.217.220,4145,socks4|socks5,elite,US,,6682,99.2,true,90.5,98.5,stable
124.105.40.93,1080,socks4,elite,PH,Pasay,6682,17.3,true,31.6,24.4,reviving
35.78.212.217,23252,socks4,elite,JP,Tokyo,6686,13.1,true,11.8,9.9,reviving
103.177.20.27,8181,http,transparent,ID,,6688,23.8,true,50.0,42.3,reviving
47.100.43.14,3128,http,transparent,CN,Shanghai,6689,59.7,true,66.7,57.1,reviving
154.18.255.121,1111,http|https,transparent,ID,Karawang,6690,44.3,true,80.0,45.1,reviving
103.130.116.47,8085,http,,ID,,6692,34.1,true,23.5,30.6,reviving
205.164.192.115,999,http,transparent,MX,Yurecuaro,6694,87.9,true,52.6,85.3,reviving
177.93.33.55,999,http,,CO,Tumaco,6697,30.2,true,60.0,53.4,reviving
45.177.16.136,999,http|https,transparent,PY,Ciudad del Este,6697,27.0,true,65.0,48.1,reviving
186.96.111.214,999,https,elite,CO,Medellin,6706,42.4,true,68.4,66.6,reviving
193.233.86.198,8080,http|https,elite,DE,Frankfurt am Main,6709,15.6,true,33.3,30.6,reviving
16.28.29.244,37303,socks4,elite,ZA,Cape Town,6712,15.3,true,23.5,14.2,reviving
160.25.223.14,8181,http|https,transparent,ID,,6719,16.5,true,38.9,41.6,reviving
185.153.92.1,3128,https,elite,RU,Sochi,6720,24.9,true,31.6,33.5,reviving
203.175.102.166,7777,http,,ID,,6721,20.6,true,50.0,34.0,reviving
38.172.160.16,999,http,,VE,Barquisimeto,6723,35.9,true,95.5,66.3,flaky
138.59.11.224,999,http,,VE,,6724,20.0,true,50.0,40.5,reviving
118.145.141.251,45068,http|https,elite,CN,,6725,90.3,true,95.5,90.3,flaky
219.151.186.169,18255,http,elite,CN,,6727,82.2,true,57.9,66.3,reviving
13.53.139.178,49691,socks4,elite,SE,Stockholm,6737,14.4,true,25.0,7.7,reviving
18.170.25.193,15765,socks4,elite,GB,City of London,6747,28.6,true,100.0,66.7,reviving
154.82.131.34,8082,http,transparent,PH,Manila,6753,27.2,true,38.9,47.1,reviving
70.34.249.28,2001,http,transparent,PL,Warsaw,6763,99.1,true,100.0,99.1,stable
102.218.41.98,8082,https,elite,ZA,Durban,6764,16.9,true,33.3,36.1,reviving
203.175.103.97,8080,https,elite,ID,,6770,23.8,true,60.0,48.7,reviving
195.189.190.245,9090,https,elite,ES,Macher,6773,17.1,true,33.3,35.0,reviving
103.162.54.91,8080,http|https,transparent,ID,,6781,46.2,true,65.0,46.2,reviving
103.189.249.210,8080,http,,ID,,6782,15.3,true,63.2,41.6,reviving
103.108.146.142,8080,http,transparent,BD,,6784,16.4,true,60.0,32.5,reviving
187.102.219.32,999,https,elite,AR,Puerto Eldorado,6786,40.8,true,50.0,48.7,reviving
43.200.174.95,9927,https|socks4,elite,KR,Incheon,6789,11.3,true,17.6,10.5,reviving
222.127.132.6,8080,http|https,,PH,Manila,6793,18.6,true,63.2,29.0,reviving
119.93.151.254,8081,https,elite,PH,Cebu City,6795,22.5,true,50.0,34.4,reviving
103.74.144.4,83,https,elite,IN,New Delhi,6795,37.4,true,55.0,42.3,reviving
47.91.89.3,5060,http,elite,DE,Frankfurt am Main,6798,5.7,true,11.8,4.6,reviving
38.183.212.8,999,http,transparent,VE,Turmero,6802,22.1,true,47.4,42.0,reviving
187.63.159.38,999,http,,DO,Santo Domingo,6804,40.9,true,65.0,43.6,reviving
47.251.73.54,9098,http,elite,US,,6804,6.7,true,6.3,6.0,reviving
114.111.151.41,80,http,elite,AU,,6820,76.8,true,95.5,61.8,flaky
13.53.139.178,9443,socks4,elite,SE,Stockholm,6821,5.2,true,12.5,5.2,reviving
13.53.139.178,59697,socks4,elite,SE,Stockholm,6827,17.1,true,17.6,16.9,reviving
16.52.81.236,20651,socks4,elite,CA,Montreal,6834,13.7,true,12.5,10.2,reviving
103.109.96.180,6321,http|https,,BD,,6839,19.7,true,26.3,36.0,reviving
160.191.12.215,8080,http,transparent,ID,,6839,29.2,true,55.0,43.9,reviving
118.145.141.251,44249,socks5,elite,CN,,6840,38.2,true,55.0,38.2,reviving
118.145.141.251,44110,socks5,elite,CN,,6840,39.2,true,70.0,39.2,reviving
143.105.102.145,8080,https,elite,NG,Lagos,6849,17.0,true,60.0,33.0,reviving
45.198.152.230,8000,https,elite,ID,,6849,24.6,true,50.0,41.3,reviving
118.145.141.251,44147,socks5,elite,CN,,6849,39.4,true,52.6,40.4,reviving
125.26.165.245,8080,http,transparent,TH,Bangkok,6852,20.1,true,57.9,34.8,reviving
103.216.51.2,8080,http,elite,KH,Phnom Penh,6855,75.4,true,95.7,93.4,flaky
206.42.12.58,3132,http,transparent,BR,Fortaleza,6860,17.7,true,38.9,27.2,reviving
41.72.199.106,8089,http|https,,KE,Nairobi,6862,17.1,true,42.1,30.3,reviving
36.64.86.11,8080,http,,ID,Jakarta,6865,18.7,true,65.0,39.6,reviving
16.62.123.236,14044,socks4,elite,CH,Zurich,6873,14.1,true,11.8,9.9,reviving
159.223.52.199,3128,http|https,elite,SG,Singapore,6875,26.6,true,55.0,38.1,reviving
83.239.229.153,8080,https,elite,RU,,6876,36.3,true,57.9,36.3,reviving
38.172.170.154,999,https,elite,VE,El Valle,6876,29.2,true,81.0,42.5,reviving
38.226.49.203,8080,http,,PE,Ayacucho,6877,13.6,true,52.6,27.5,reviving
3.127.27.51,11901,https|socks4,elite,DE,Frankfurt am Main,6886,13.4,true,23.5,14.4,reviving
78.12.252.87,20002,socks4,elite,MX,Queretaro City,6888,13.4,true,12.5,9.1,reviving
108.136.140.236,6685,socks4,elite,ID,Jakarta,6891,15.3,true,16.7,10.5,reviving
45.174.253.9,999,http,transparent,MX,Cancun,6900,22.2,true,31.6,38.4,reviving
203.150.128.24,8080,https,elite,TH,,6904,47.9,true,57.9,47.9,reviving
103.156.96.242,8088,http,transparent,ID,East Luwu Regency,6908,14.8,true,29.4,26.6,reviving
103.96.233.10,1080,socks5,elite,AF,,6912,20.7,true,17.6,11.5,reviving
103.39.70.252,8181,http,,ID,,6914,28.9,true,50.0,41.8,reviving
103.48.71.166,83,http,,US,,6914,17.1,true,42.1,29.3,reviving
13.38.27.183,40354,socks4,elite,FR,Paris,6924,12.9,true,5.9,8.2,reviving
177.234.217.235,999,https,elite,EC,Quito,6926,24.7,true,38.9,31.9,reviving
103.124.138.149,8080,http|https,transparent,ID,,6926,16.1,true,50.0,25.3,reviving
186.26.92.180,58339,http,transparent,BR,Sao Joao de Meriti,6930,10.4,true,17.6,22.6,reviving
59.36.239.108,21133,http,transparent,CN,,6934,21.5,true,60.0,43.2,reviving
139.135.182.132,8081,http|https,transparent,PH,,6939,21.2,true,63.2,40.1,reviving
148.230.17.251,999,http,transparent,GT,Guatemala City,6940,7.0,true,17.6,15.9,reviving
103.18.232.4,8080,https,elite,ID,Demak,6943,18.5,true,44.4,39.7,reviving
103.17.215.9,8089,http,elite,KH,Phnom Penh,6943,16.5,true,33.3,27.7,reviving
150.107.141.242,8080,http,transparent,ID,,6945,25.7,true,55.0,47.3,reviving
103.80.83.27,8080,http,transparent,ID,,6946,22.5,true,73.7,44.9,reviving
2.181.34.250,8080,http,,IR,,6947,27.3,true,47.4,37.3,reviving
38.123.220.59,999,https,elite,MX,Ixtlahuaca de Rayon,6952,16.2,true,47.4,30.7,reviving
45.224.149.77,999,http,,EC,Guayaquil,6953,27.7,true,52.6,39.8,reviving
45.64.96.141,4545,http,transparent,ID,,6953,27.9,true,38.9,27.9,reviving
118.145.141.251,44222,socks5,elite,CN,,6962,26.5,true,47.4,26.5,reviving
103.160.205.208,8097,http,transparent,ID,,6966,23.9,true,38.9,34.2,reviving
51.34.28.236,54024,socks4,elite,CH,Zurich,6967,12.2,true,11.8,9.8,reviving
124.217.13.209,5050,https,elite,PH,Cebu City,6967,32.8,true,70.0,34.7,reviving
3.121.130.230,2080,socks4,elite,DE,Frankfurt am Main,6970,9.8,true,5.9,9.7,reviving
3.19.213.118,41893,socks4,elite,US,Columbus,6972,14.9,true,5.9,7.1,reviving
180.190.187.41,5050,http|https,transparent,PH,Lahug,6974,18.8,true,57.9,35.5,reviving
54.255.249.161,34775,https|socks4,elite,SG,Singapore,6978,11.1,true,11.8,8.7,reviving
8.134.115.60,21056,http|https,anonymous,CN,Guangzhou,6978,59.1,true,63.2,48.2,reviving
165.99.250.182,8082,http|https,,PH,,6986,24.5,true,57.9,40.7,reviving
8.141.121.115,13126,http|https,transparent,CN,Beijing,6987,55.0,true,21.1,24.5,reviving
15.161.131.175,41848,socks4,elite,IT,Milan,6989,13.5,true,6.3,10.4,reviving
153.35.41.42,10808,http|https|socks5,elite,CN,Wuxi,6989,60.0,true,60.0,60.0,new
54.253.183.151,9999,socks4,elite,AU,Sydney,6989,16.6,true,16.7,8.8,reviving
185.16.38.166,3128,http,,PL,,6995,43.8,true,50.0,43.9,reviving
63.179.134.206,55432,socks4,elite,DE,Frankfurt am Main,6997,11.7,true,11.8,12.9,reviving
177.234.217.82,999,https,elite,EC,Quito,7002,23.0,true,57.9,39.9,reviving
103.139.99.222,8080,http,transparent,ID,Bandar Lampung,7006,22.0,true,57.9,39.9,reviving
35.182.12.78,22108,socks4,elite,CA,Montreal,7009,11.9,true,11.8,8.3,reviving
103.133.27.239,8080,http,transparent,ID,Bekasi,7009,18.9,true,64.3,64.3,reviving
34.246.183.20,25968,socks4,elite,IE,Dublin,7010,14.2,true,29.4,11.4,reviving
103.140.25.153,8080,http,transparent,BD,,7010,6.8,true,16.7,12.1,reviving
83.45.174.91,8080,http,,ES,Sant Feliu de Codines,7024,35.2,true,35.3,35.2,reviving
45.198.20.202,8085,http,,ID,,7026,17.8,true,33.3,20.0,reviving
13.38.217.179,20,socks4,elite,FR,Paris,7026,8.9,true,6.3,3.5,reviving
118.145.141.251,45163,http|https,elite,CN,,7026,87.8,true,90.9,86.6,reviving
203.128.69.230,8080,https,elite,ID,Jakarta,7029,27.0,true,44.4,45.0,reviving
192.111.134.10,4145,socks4|socks5,elite,US,Los Angeles,7030,97.0,true,86.4,91.0,flaky
103.155.169.202,8299,https,elite,ID,,7039,9.1,true,23.5,18.1,reviving
110.235.246.62,1080,socks5,elite,KH,Phnom Penh,7042,19.0,true,16.7,20.4,reviving
8.137.98.117,21056,http|https,anonymous,CN,Chengdu,7046,61.2,true,57.9,47.7,reviving
107.191.44.214,1081,socks5,elite,US,Dallas,7047,41.3,true,57.9,48.5,reviving
179.49.160.94,999,http,,CO,,7050,36.8,true,41.2,35.8,reviving
180.191.52.65,2001,https,elite,PH,Tarlac City,7056,16.2,true,42.1,19.1,reviving
13.38.27.183,10561,socks4,elite,FR,Paris,7057,15.3,true,11.8,10.0,reviving
72.56.73.224,8080,http,elite,NL,Amsterdam,7059,9.7,true,13.3,12.5,reviving
181.78.233.10,8080,http|https,transparent,CO,Medellin,7059,11.2,true,27.8,14.9,reviving
123.112.120.208,1080,socks5,elite,CN,Beijing,7061,62.5,true,71.4,62.5,reviving
181.119.86.178,999,http,,CO,Cali,7073,9.1,true,23.5,15.9,reviving
108.131.109.106,35855,socks4,elite,IE,Dublin,7074,12.7,true,11.8,11.5,reviving
118.100.26.71,8080,http,transparent,MY,Kuala Lumpur,7075,33.8,true,47.4,43.1,reviving
103.217.217.35,8080,http,transparent,ID,,7077,23.3,true,55.0,43.3,reviving
148.230.4.146,999,http,transparent,MX,Naranjos,7079,24.9,true,85.7,44.4,reviving
181.174.228.189,999,http,transparent,CO,Pitalito,7079,22.5,true,71.4,41.1,reviving
103.174.236.118,8080,http,transparent,ID,,7080,23.1,true,57.9,31.4,reviving
103.175.236.180,8382,http,transparent,ID,,7082,24.1,true,68.4,47.6,reviving
157.20.207.174,8080,https,elite,ID,Kudus,7083,15.9,true,50.0,27.9,reviving
103.175.84.6,80,https,elite,ID,,7084,22.9,true,44.4,35.8,reviving
185.170.10.176,1080,socks4,elite,RU,,7087,98.3,true,100.0,98.3,stable
110.74.195.34,25,http|https,elite,KH,Phnom Penh,7089,23.8,true,42.1,40.5,reviving
103.154.77.43,77,http,,ID,Sleman,7103,24.0,true,47.4,45.9,reviving
38.211.76.25,999,https,elite,CO,Garzon,7103,14.7,true,27.8,31.4,reviving
14.207.199.94,8080,http|https,anonymous,TH,Bangkok,7106,18.3,true,52.6,39.6,reviving
38.253.86.21,999,http,transparent,DO,Maimon,7107,6.1,true,31.6,11.4,reviving
220.158.233.26,1080,socks5,elite,KH,,7108,91.6,true,86.4,87.8,reviving
14.225.240.23,8562,http|https,elite,VN,Ho Chi Minh City,7109,73.5,true,95.5,84.4,reviving
202.183.236.218,8080,https,elite,TH,,7109,9.6,true,27.8,19.4,reviving
163.227.248.98,8818,http,transparent,ID,Sukabumi,7110,15.4,true,38.9,26.9,reviving
45.143.108.118,8080,https,elite,GE,Zugdidi,7111,10.6,true,33.3,21.7,reviving
124.83.43.145,8080,http|https,elite,PH,Quezon City,7112,21.2,true,57.9,32.2,reviving
103.156.96.70,8088,http|https,,ID,East Luwu Regency,7117,14.2,true,22.2,29.8,reviving
202.180.21.213,80,https,elite,ID,Jakarta,7118,18.8,true,52.6,33.3,reviving
43.198.94.82,5203,socks4,elite,HK,Hong Kong,7127,9.2,true,11.8,10.3,reviving
83.168.74.163,8080,http,elite,PL,Wroclaw,7130,82.2,true,100.0,84.3,flaky
51.84.101.19,22071,socks4,elite,IL,Tel Aviv,7136,9.6,true,17.6,9.4,reviving
192.147.114.47,1111,http,,ID,Surabaya,7140,33.7,true,65.0,40.3,reviving
13.60.163.108,50381,socks4,elite,SE,Stockholm,7144,9.8,true,22.2,10.4,reviving
103.163.103.208,8080,https,elite,ID,,7148,15.6,true,38.9,32.0,reviving
103.120.76.45,8080,http|https,transparent,ID,Kabupaten Tangerang,7158,19.2,true,60.0,43.9,reviving
103.237.102.191,11111,http|https,elite,DE,Frankfurt am Main,7164,99.3,true,100.0,99.4,stable
15.161.131.175,40985,socks4,elite,IT,Milan,7170,14.1,true,17.6,12.4,reviving
204.168.225.55,8888,http,elite,DE,,7173,26.9,true,11.1,21.5,reviving
45.68.63.201,999,http|https,,HN,San Pedro Sula,7174,26.0,true,38.9,40.8,reviving
62.115.200.99,8081,http,transparent,FR,,7175,40.1,true,70.0,39.1,reviving
176.94.224.86,8080,http,,DE,Wesseling,7185,15.9,true,57.9,39.5,reviving
103.48.69.70,83,http,,US,,7190,14.1,true,23.5,19.0,reviving
45.173.10.212,999,https,elite,CO,Cucuta,7191,39.9,true,52.6,39.9,reviving
190.113.249.14,88,http,,CR,Zarcero,7197,20.8,true,65.0,34.0,reviving
45.234.218.5,8080,http|https,transparent,BR,Feliz Natal,7197,29.4,true,57.9,39.5,reviving
85.214.190.195,3128,http,transparent,DE,,7198,27.1,true,68.4,41.1,reviving
36.50.74.13,8083,http,transparent,BD,,7199,13.7,true,27.8,21.5,reviving
103.142.255.32,8080,http,transparent,ID,,7200,18.5,true,38.9,28.4,reviving
179.48.25.1,8095,http,,BR,Timon,7205,19.8,true,41.2,33.8,reviving
222.127.220.173,9999,http|https,,PH,Quezon City,7206,17.2,true,47.4,33.7,reviving
80.72.176.54,8080,http,,KG,Bishkek,7214,18.1,true,66.7,40.5,reviving
118.145.141.251,45237,http|https,elite,CN,,7219,96.6,true,100.0,96.6,stable
94.103.224.103,8080,http,transparent,RU,,7224,23.5,true,71.4,39.3,reviving
131.222.252.108,8080,https,elite,TR,Istanbul,7226,38.4,true,60.0,37.0,reviving
123.253.137.173,8082,http|https,transparent,PH,,7232,14.9,true,55.0,24.3,reviving
160.19.18.253,3125,http,transparent,ID,,7232,7.8,true,22.2,10.9,reviving
45.174.108.141,999,http,,MX,,7240,24.3,true,60.0,30.8,reviving
43.250.182.250,8080,https,elite,ID,,7241,16.4,true,47.4,27.5,reviving
38.156.89.76,999,http,,DO,Esperanza,7242,20.2,true,41.2,40.4,reviving
63.181.83.210,44666,socks4,elite,DE,Frankfurt am Main,7244,11.5,true,12.5,9.6,reviving
3.110.68.130,52628,socks4,elite,IN,Mumbai,7245,13.2,true,11.8,9.0,reviving
45.172.218.67,3028,http,,CO,Curumani,7248,55.2,true,76.2,70.7,flaky
45.198.10.82,8080,http,,ID,,7257,14.6,true,33.3,28.6,reviving
13.235.42.151,30382,socks4,elite,IN,Mumbai,7258,7.1,true,11.8,6.3,reviving
160.20.38.66,3125,http|https,,ID,Indramayu,7264,15.6,true,44.4,37.2,reviving
118.145.141.251,45132,http|https,elite,CN,,7266,96.1,true,91.3,96.1,stable
51.49.153.183,18210,socks4,elite,ES,Zaragoza,7272,12.8,true,16.7,8.9,reviving
85.29.58.229,8082,http,transparent,TR,,7277,52.9,true,60.0,52.9,reviving
103.177.118.145,8118,http,,BD,,7277,97.6,true,95.5,97.6,stable
45.175.171.4,8085,http|https,transparent,BR,Castilho,7280,22.7,true,27.8,32.3,reviving
176.12.73.250,3128,http|https,transparent,KZ,Almaty,7280,37.3,true,38.9,28.8,reviving
35.183.127.162,8092,socks4,elite,CA,Montreal,7282,12.9,true,27.8,11.4,reviving
193.19.145.194,8080,http,,IR,,7286,36.1,true,38.9,38.0,reviving
92.51.122.174,8080,http,,GE,Tbilisi,7290,10.0,true,23.5,18.0,reviving
103.169.39.255,8080,http,,ID,,7291,27.0,true,36.8,37.9,reviving
147.45.72.31,45700,socks5,elite,SE,Stockholm,7294,11.6,true,29.4,13.0,reviving
38.52.182.49,999,https,elite,PE,Lurin,7295,10.2,true,33.3,18.3,reviving
184.170.248.5,4145,socks4|socks5,elite,US,,7296,97.4,true,80.0,95.1,stable
34.246.183.20,11828,socks4,elite,IE,Dublin,7299,12.6,true,6.3,8.4,reviving
103.191.165.77,8080,http|https,transparent,ID,Subang,7304,18.8,true,87.0,59.5,reviving
63.181.83.210,39568,socks4,elite,DE,Frankfurt am Main,7310,12.3,true,6.3,11.8,reviving
210.87.125.57,8080,http,,ID,,7311,15.6,true,47.4,36.8,reviving
102.38.24.30,19000,http,,LY,Tripoli,7316,46.2,true,44.4,43.3,reviving
103.156.75.41,8080,http,transparent,ID,,7320,15.5,true,35.3,25.8,reviving
118.34.105.254,8080,http|https,transparent,KR,Nonsan,7324,66.3,true,70.0,77.2,reviving
45.144.214.8,1081,socks4|socks5,elite,TR,Istanbul,7329,49.2,true,76.2,54.8,reviving
27.185.218.213,17981,http,elite,CN,,7341,96.1,true,100.0,100.0,stable
103.101.193.38,1111,http,transparent,ID,,7341,18.5,true,50.0,32.5,reviving
47.92.143.92,10000,https|socks4,elite,CN,Beijing,7341,7.0,true,11.8,6.6,reviving
63.181.83.210,4358,socks4,elite,DE,Frankfurt am Main,7349,11.7,true,17.6,11.7,reviving
103.145.176.162,8080,http,transparent,ID,,7351,30.4,true,76.2,32.7,reviving
103.247.15.103,9090,http,,ID,,7355,24.9,true,42.1,46.4,reviving
200.123.27.122,999,http,,PE,,7359,18.3,true,47.4,32.9,reviving
103.28.114.45,8070,http,,ID,,7369,37.7,true,47.4,34.6,reviving
24.72.215.236,8246,http,transparent,US,Columbus,7370,18.3,true,29.4,36.2,reviving
